Date,Day,Month,Year,DayOfWeek,WeekofMonth,WeekOfYear,isWeekend,isHoliday,HolidayDesc,PolicyFlag,PCOP_SUM,PCOP_IFS,PCOP_CS,PCOP_LS,PCOP_LSS,PCOP_FS,PCOP_FSS,PCOP_SS33_55_88_CS,PCOP_SS33_55_88_FS,PCOP_SS33_55_88_FSS,PCOP_SS33_55_88_IFS,PCOP_SS33_55_88_LS,PCOP_SS33_55_88_LSS,PCOP_SS33_55_88_Sum,PCOP_SSS1_CS,PCOP_SSS1_CTS,PCOP_SSS1_FS,PCOP_SSS1_FSS,PCOP_SSS1_IFS,PCOP_SSS1_LS,PCOP_SSS1_LSS,PCOP_SSS1_Sum,PCOP_SSS2_CS,PCOP_SSS2_CTS,PCOP_SSS2_FS,PCOP_SSS2_FSS,PCOP_SSS2_IFS,PCOP_SSS2_LS,PCOP_SSS2_LSS,PCOP_SSS2_Sum,PCOP_SSS3_CS,PCOP_SSS3_CTS,PCOP_SSS3_FS,PCOP_SSS3_FSS,PCOP_SSS3_IFS,PCOP_SSS3_LS,PCOP_SSS3_LSS,PCOP_SSS3_Sum,PCOP_SSS0_CS,PCOP_SSS0_CTS,PCOP_SSS0_FS,PCOP_SSS0_FSS,PCOP_SSS0_IFS,PCOP_SSS0_LS,PCOP_SSS0_LSS,PCOP_SSS0_Sum,PCOP_SS22_CS,PCOP_SS22_CTS,PCOP_SS22_FS,PCOP_SS22_FSS,PCOP_SS22_IFS,PCOP_SS22_LS,PCOP_SS22_LSS,PCOP_SS22_Sum,PCOP_SS80_CS,PCOP_SS80_CTS,PCOP_SS80_FS,PCOP_SS80_FSS,PCOP_SS80_IFS,PCOP_SS80_LS,PCOP_SS80_LSS,PCOP_SS80_Sum,PCOP_SS60_CS,PCOP_SS60_CTS,PCOP_SS60_FS,PCOP_SS60_FSS,PCOP_SS60_IFS,PCOP_SS60_LS,PCOP_SS60_LSS,PCOP_SS60_Sum,PCOP_SS77_CS,PCOP_SS77_FS,PCOP_SS77_FSS,PCOP_SS77_IFS,PCOP_SS77_LS,PCOP_SS77_LSS,PCOP_SS77_Sum,SS22_CS,SS22_FS,SS22_FSS,SS22_IFS,SS22_LS,SS22_LSS,SS33_CS,SS33_FS,SS33_FSS,SS33_IFS,SS33_LS,SS33_LSS,SS55_CS,SS55_FS,SS55_FSS,SS55_IFS,SS55_LS,SS55_LSS,SS60_CS,SS60_FS,SS60_FSS,SS60_IFS,SS60_LS,SS60_LSS,SS77_CS,SS77_FS,SS77_FSS,SS77_IFS,SS77_LS,SS77_LSS,SS80_CS,SS80_FS,SS80_FSS,SS80_IFS,SS80_LS,SS80_LSS,SS88_CS,SS88_FS,SS88_FSS,SS88_IFS,SS88_LS,SS88_LSS,SSS0_CS,SSS0_FS,SSS0_FSS,SSS0_IFS,SSS0_LS,SSS0_LSS,SSS1_CS,SSS1_FS,SSS1_FSS,SSS1_IFS,SSS1_LS,SSS1_LSS,SSS2_CS,SSS2_FS,SSS2_FSS,SSS2_IFS,SSS2_LS,SSS2_LSS,SSS3_CS,SSS3_FS,SSS3_FSS,SSS3_IFS,SSS3_LS,SSS3_LSS,SSSA_IFS,SSSH_FSS,SSYY_CS,SSYY_FS,SSYY_FSS,SSYY_IFS,SSYY_LS,SSYY_LSS,ASBCU_SUM,ASBCU_CS,ASBCU_IFS,ASBCU_FS,ASBCU_FSS,ASBCU_LS,ASBCU_LSS,ASBCU_VL99CS,ASBCU_VL99FS,ASBCU_VL99FSS,ASBCU_VL99IFS,ASBCU_VL99LS,ASBCU_VL99LSS,ASBCU_SUM_VL99,PSBCU_SUM,PSBCU_IFS,PSBCU_CS,PSBCU_LS,PSBCU_LSS,PSBCU_FS,PSBCU_FSS,PSBCU_IFS-CS,PSBCU_FS-FSS,PSBCU_LS-LSS
3/21/2016,21,3,2016,1,4,12,0,0,,0,1357,105,117,156,156,229,594,3,7,18,2,3,5,38,117,0,229,594,105,156,156,1357,59,0,114,299,52,79,79,682,58,0,115,295,53,77,77,675,99,0,193,501,89,132,132,1146,105,0,205,529,95,138,138,1210,88,0,171,447,78,119,119,1022,99,0,193,501,89,132,132,1146,0,0,0,0,0,0,0,1,,2,,,3,,,1,,1,,1,1,1,,1,,1,,2,,1,1,,,,,,,1,1,1,,4,6,1,3,5,1,,2,,,,,,,9,16,53,5,8,9,2,7,12,2,4,2,1,,5,1,1,,,2,,4,1,1,2,,189,17,10,32,85,22,23,,,,,,,,,,,,,,,0,0,0
3/22/2016,22,3,2016,2,4,12,0,0,,0,1342,104,116,154,154,227,587,5,5,16,3,7,6,42,116,0,227,587,104,154,154,1342,58,0,112,290,51,76,76,663,58,0,115,297,53,78,78,679,99,0,193,503,89,132,132,1148,104,0,203,520,94,135,135,1191,87,0,169,445,77,118,118,1014,99,0,193,503,89,132,132,1148,0,0,0,0,0,0,0,1,2,4,1,,2,,1,5,,,1,,,1,1,1,1,1,1,2,,,1,,,,,,,,2,6,,1,,,1,5,,2,,,,,,,,9,14,61,3,10,15,,6,7,,2,1,,1,6,1,,1,,,,,,,,,180,11,6,28,97,16,22,,,,,,,,,,,,,,,0,0,0
3/23/2016,23,3,2016,3,4,12,0,0,,0,1337,104,116,153,153,227,584,3,10,13,2,5,3,36,116,0,227,584,104,153,153,1337,57,0,110,285,50,74,74,650,59,0,117,299,54,79,79,687,99,0,193,501,89,132,132,1146,103,0,201,516,94,134,134,1182,88,0,171,447,78,119,119,1022,99,0,193,501,89,132,132,1146,0,0,0,0,0,0,0,1,,3,,,5,,1,3,,1,,,3,1,1,,1,1,1,1,,1,,,,,,,,1,1,3,1,1,4,2,1,5,2,2,1,,,,,,,7,13,49,6,7,11,,,17,,3,5,,2,9,,1,1,,1,1,1,,,1,,183,14,10,23,92,17,28,,,,,,,,,,,,,,,0,0,0
3/24/2016,24,3,2016,4,4,12,0,0,,0,1401,109,121,161,161,237,612,4,5,15,,4,4,32,121,0,237,612,109,161,161,1401,61,0,118,309,54,81,81,704,60,0,119,303,55,80,80,697,101,0,197,510,91,134,134,1167,107,0,209,540,98,141,141,1236,89,0,173,451,79,120,120,1032,101,0,197,510,91,134,134,1167,0,0,0,0,0,0,0,1,,4,,,1,1,1,2,,,1,,,2,,,,,1,5,,1,,,,,,,,,1,5,1,1,3,2,,7,1,1,,,,,,,,4,12,59,2,5,7,1,7,11,3,6,2,5,3,3,6,6,1,,,,3,,,,,188,14,13,28,98,20,15,,,,,,,,,,,,,,,0,0,0
3/25/2016,25,3,2016,5,4,12,0,1,Good Friday,0,1431,111,125,163,163,246,623,3,7,18,1,5,6,40,125,0,246,623,111,163,163,1431,63,0,122,315,56,82,82,720,62,0,124,308,55,81,81,711,104,0,204,518,92,137,137,1192,111,0,218,551,100,143,143,1266,93,0,182,464,81,124,124,1068,104,0,204,518,92,137,137,1192,0,0,0,0,0,0,0,,3,9,,1,5,,1,4,1,,,,,2,,1,,,,4,,,1,,,,,,,,2,5,,2,1,,4,7,,1,2,,,,,,,3,12,55,5,4,11,2,2,8,,3,2,3,1,8,1,,1,,1,,2,1,,1,,182,8,7,27,104,13,23,,,,,,,,,,,,,,,0,0,0
3/26/2016,26,3,2016,6,4,12,1,0,,0,1428,110,123,165,165,242,623,7,7,15,3,6,5,43,123,0,242,623,110,165,165,1428,64,0,124,324,57,86,86,741,59,0,118,299,53,79,79,687,100,0,196,505,89,133,133,1156,109,0,214,549,99,144,144,1259,89,0,174,451,78,120,120,1032,100,0,196,505,89,133,133,1156,0,0,0,0,0,0,0,,2,3,,,2,,,4,,1,1,,2,1,1,1,1,1,2,1,1,,,,,,,,,,1,14,,3,4,,,5,,1,1,,,,,,,2,26,60,3,4,6,1,3,6,,3,,1,,3,2,2,,,,,4,,1,1,,181,5,8,40,97,16,15,,,,,,,,,,,,,,,0,0,0
3/27/2016,27,3,2016,7,4,12,1,0,,0,1389,108,120,159,159,240,603,4,10,19,2,6,6,47,120,0,240,603,108,159,159,1389,62,0,124,306,54,81,81,708,58,0,116,297,54,78,78,681,98,0,196,493,89,130,130,1136,109,0,218,543,99,142,142,1253,88,0,176,447,79,119,119,1028,98,0,196,493,89,130,130,1136,0,0,0,0,0,0,0,2,2,6,,1,,1,1,5,1,1,1,,1,3,,,,1,,4,,,,,,,,,,,3,7,,3,2,,3,11,1,,,,,,,,,7,26,57,4,5,9,1,3,7,1,2,6,,1,1,1,1,1,,,,3,,,,,196,12,8,43,101,13,19,,,,,,,,,,,,,,,0,0,0
3/28/2016,28,3,2016,1,5,13,0,0,,0,1415,109,122,163,163,244,614,4,5,13,1,4,6,33,122,0,244,614,109,163,163,1415,62,0,124,307,53,83,83,712,60,0,120,307,56,80,80,703,101,0,202,508,92,134,134,1171,110,0,220,549,99,145,145,1268,91,0,182,462,82,123,123,1063,101,0,202,508,92,134,134,1171,0,0,0,0,0,0,0,,,2,,1,1,,,3,,,,,2,,,,,2,2,6,,1,4,,,,,,,,1,4,,4,2,2,1,6,,2,,,,,,,,5,18,70,6,14,12,3,8,5,1,2,3,,1,7,,,1,,,1,6,,,,,209,14,7,39,103,24,23,,,,,,,,,,,,,,,0,0,0
3/29/2016,29,3,2016,2,5,13,0,0,,0,1432,111,123,165,165,246,622,4,5,14,1,3,6,33,123,0,246,622,111,165,165,1432,64,0,128,317,56,85,85,735,59,0,118,305,55,80,80,697,99,0,198,503,91,132,132,1155,111,0,222,555,101,146,146,1281,89,0,178,457,81,121,121,1047,99,0,198,503,91,132,132,1155,0,0,0,0,0,0,0,1,3,5,3,,,1,,3,,1,,,1,3,,,,2,1,3,1,,1,,,,,,,1,7,6,,2,1,2,,3,2,1,2,,,,,,,7,20,62,8,11,11,1,3,10,3,2,1,,,5,,1,,,,,,,,,,201,15,17,35,100,18,16,,,,,,,,,,,,,,,0,0,0
3/30/2016,30,3,2016,3,5,13,0,0,,0,1387,108,120,159,159,240,601,5,7,15,1,3,2,33,120,0,240,601,108,159,159,1387,60,0,120,294,52,78,78,682,60,0,120,307,56,81,81,705,101,0,202,509,93,134,134,1173,108,0,216,536,98,141,141,1240,91,0,182,463,83,123,123,1065,101,0,202,509,93,134,134,1173,0,0,0,0,0,0,0,,4,5,1,1,2,,3,4,,,,,2,1,,,,,,2,1,1,1,,,,,,,1,2,11,,4,4,1,1,7,2,1,,,,,,,,7,25,55,11,15,12,7,4,14,4,2,,4,3,,5,,1,,,1,1,,1,,,234,22,25,45,99,24,20,,,,,,,,,,,,,,,0,0,0
3/31/2016,31,3,2016,4,5,13,0,0,,0,1432,111,123,165,165,246,622,2,6,18,5,4,6,41,123,0,246,622,111,165,165,1432,64,0,128,319,56,85,85,737,59,0,118,303,55,80,80,695,100,0,200,506,92,133,133,1164,111,0,222,557,101,147,147,1285,89,0,178,455,81,121,121,1045,100,0,200,506,92,133,133,1164,0,0,0,0,0,0,0,1,1,2,,,3,,,5,2,,,,1,,,1,1,,2,2,,1,1,,,,,,,1,,2,,,2,,1,2,1,,2,,,,,,,13,20,58,6,16,9,,3,3,2,3,1,,2,6,1,,,,1,1,4,,,,,183,17,12,34,81,21,19,,,,,,,,,,,,,,,0,0,0
4/1/2016,1,4,2016,5,1,13,0,0,,0,1441,112,124,166,166,248,625,4,3,13,,7,6,33,124,0,248,625,112,166,166,1441,64,0,128,316,56,85,85,734,60,0,120,309,56,81,81,707,102,0,204,516,94,137,137,1190,112,0,224,560,102,148,148,1294,92,0,184,470,84,126,126,1082,102,0,204,516,94,137,137,1190,0,0,0,0,0,0,0,1,,5,1,2,2,,,4,,1,,,,4,1,,2,,2,6,,1,2,,,,,,,1,2,11,,,1,1,,5,,1,,,,,,,,4,21,45,5,8,6,2,2,10,1,3,4,,6,12,2,3,3,,1,,1,,,,,195,9,10,34,103,19,20,,,1,,,,1,,,,,,,,0,0,0
4/2/2016,2,4,2016,6,1,13,1,0,,0,1441,111,124,167,167,248,624,5,10,18,4,4,3,44,124,0,248,624,111,167,167,1441,65,0,130,324,57,88,88,752,59,0,118,300,54,79,79,689,99,0,198,498,90,132,132,1149,112,0,224,559,101,149,149,1294,89,0,178,452,80,121,121,1041,99,0,198,498,90,132,132,1149,0,0,0,0,0,0,0,1,2,4,,,2,,2,3,,,,1,,4,,1,,1,1,1,1,,1,,,,,,,,1,5,,2,4,,2,3,,,,,,,,,,3,12,48,3,8,7,2,5,7,1,,5,,3,2,2,,,,1,1,2,,,1,,155,10,7,30,78,12,19,,,,,,,,,,,,,,,0,0,0
4/3/2016,3,4,2016,7,1,13,1,0,,0,1403,108,121,162,162,242,608,6,7,21,1,5,7,47,121,0,242,608,108,162,162,1403,62,0,124,310,54,83,83,716,59,0,118,298,54,79,79,687,98,0,196,492,89,131,131,1137,110,0,220,548,99,145,145,1267,88,0,176,446,79,120,120,1029,98,0,196,492,89,131,131,1137,0,0,0,0,0,0,0,1,1,5,,,2,,2,2,,,,,,4,1,1,,,2,2,1,,2,,,,,,,,3,3,1,1,3,,,4,,,1,,,,,,,4,15,45,1,6,8,5,2,11,3,6,4,,2,2,3,5,2,,1,,1,,1,,,169,10,11,28,79,19,22,,,,,,,,,,,,,,,0,0,0
4/4/2016,4,4,2016,1,2,14,0,0,,0,1431,110,123,166,166,246,620,5,3,16,1,5,5,35,123,0,246,620,110,166,166,1431,63,0,126,313,55,85,85,727,60,0,120,307,55,81,81,704,101,0,202,510,92,136,136,1177,111,0,222,555,100,148,148,1284,91,0,182,464,82,125,125,1069,101,0,202,510,92,136,136,1177,0,0,0,0,0,0,0,1,1,5,,,2,1,1,2,,,,,1,,1,1,,1,1,2,,,4,,,,,,,1,1,2,,2,1,,2,8,,,,,,,,,,5,22,47,4,3,11,2,4,11,2,3,1,2,1,8,2,1,,,1,,2,,,,,173,13,9,36,86,10,19,,,,,,,,,,,,,,,0,0,0
4/5/2016,5,4,2016,2,2,14,0,0,,0,1454,111,125,169,169,250,630,4,3,10,1,6,5,29,125,0,250,630,111,169,169,1454,65,0,130,321,56,87,87,746,60,0,120,309,55,82,82,708,101,0,202,511,91,136,136,1177,113,0,226,563,101,150,150,1303,91,0,182,465,81,125,125,1069,101,0,202,511,91,136,136,1177,0,0,0,0,0,0,0,,1,2,,,2,,3,,,,,,,6,,1,1,,,3,,,,,,,,,,,1,6,,,1,,,4,,,1,,,,,,,1,17,48,5,8,8,3,,9,1,2,4,1,3,6,1,,4,,,,,,,,,153,5,7,25,84,11,21,,,,,,,,,,,,,,,0,0,0
4/6/2016,6,4,2016,3,2,14,0,0,,0,1407,109,122,162,162,244,608,6,2,6,1,3,6,24,122,0,244,608,109,162,162,1407,61,0,122,296,53,79,79,690,61,0,122,312,56,83,83,717,103,0,206,518,93,138,138,1196,110,0,220,543,99,144,144,1260,93,0,186,472,83,127,127,1088,103,0,206,518,93,138,138,1196,0,0,0,0,0,0,0,,3,3,,1,3,1,,3,,1,,2,,3,1,,1,1,1,1,1,1,3,,,,,,,,4,6,1,2,,1,,,1,1,1,,,,,,,4,14,46,4,8,7,2,1,4,1,2,1,,1,6,1,1,,,2,1,1,,,1,,155,13,10,25,74,18,16,,,,,,,,,,,,,,,0,0,0
4/7/2016,7,4,2016,4,2,14,0,0,,0,1442,111,124,167,167,248,625,5,2,8,1,6,4,26,124,0,248,625,111,167,167,1442,64,0,128,317,56,85,85,735,60,0,120,308,55,82,82,707,102,0,204,515,92,137,137,1187,112,0,224,560,101,149,149,1295,91,0,182,464,81,125,125,1068,102,0,204,515,92,137,137,1187,0,0,0,0,0,0,0,,1,6,1,,1,,,3,,,,,,1,,,,,1,1,,1,2,,,,,,,,,3,,1,1,,,,,,1,,,,,,,4,16,44,3,5,6,,1,5,,3,1,,3,6,1,,2,,2,,2,,,,,128,4,5,24,71,10,14,,,,,,,,,,,,,,,0,0,0
4/8/2016,8,4,2016,5,2,14,0,0,,0,1447,112,125,167,167,250,626,7,4,16,1,9,4,41,125,0,250,626,112,167,167,1447,64,0,128,313,56,84,84,729,61,0,122,313,56,83,83,718,104,0,208,523,94,140,140,1209,113,0,226,560,102,148,148,1297,94,0,188,477,84,129,129,1101,104,0,208,523,94,140,140,1209,0,0,0,0,0,0,0,,2,3,,1,2,,,1,,1,,1,,6,,1,2,,1,4,,,1,,,,,,,,,2,,2,5,2,1,4,2,2,,,,,,,,5,16,63,6,8,11,,4,5,,,2,,,3,,2,1,,,,,1,,,,173,8,8,24,92,17,24,,,,,,,,,,,,,,,0,0,0
4/9/2016,9,4,2016,6,2,14,1,0,,0,1448,111,124,169,169,248,627,7,9,19,2,4,5,46,124,0,248,627,111,169,169,1448,65,0,130,321,57,87,87,747,59,0,118,306,54,82,82,701,100,0,200,507,90,136,136,1169,112,0,224,561,101,150,150,1298,90,0,180,461,80,125,125,1061,100,0,200,507,90,136,136,1169,0,0,0,0,0,0,0,1,,6,,1,1,,1,4,,,1,,1,1,,,,,2,3,,,,,,,,,,,,,,1,2,2,1,7,,,1,,,,,,,5,18,55,9,9,11,,4,8,1,3,3,,4,10,,,,,,,1,,,1,,178,8,10,32,94,15,19,,,,,,,,,,,,,,,0,0,0
4/10/2016,10,4,2016,7,2,14,1,0,,0,1408,108,121,163,163,242,611,8,7,14,3,2,9,43,121,0,242,611,108,163,163,1408,62,0,124,307,54,82,82,711,59,0,118,304,54,81,81,697,99,0,198,501,89,134,134,1155,110,0,220,551,99,146,146,1272,89,0,178,455,79,123,123,1047,99,0,198,501,89,134,134,1155,0,0,0,0,0,0,0,,1,4,,1,3,,1,1,,,1,,,6,,,1,1,1,2,,1,2,,,,,,,1,,6,1,3,5,,,4,,1,1,,,,,,,7,15,60,5,10,10,1,1,6,,2,,1,,1,1,2,1,,,,,1,,,,172,11,7,19,91,20,24,,,,,,,,,,,,,,,0,0,0
4/11/2016,11,4,2016,1,3,15,0,0,,0,1416,109,122,164,164,244,613,6,5,19,3,5,5,43,122,0,244,613,109,164,164,1416,62,0,124,306,54,83,83,712,60,0,120,307,55,81,81,704,102,0,204,513,92,137,137,1185,110,0,220,548,99,146,146,1269,92,0,184,467,82,126,126,1077,102,0,204,513,92,137,137,1185,0,0,0,0,0,0,0,1,,9,,1,3,1,,2,,,,,1,7,,,,,2,4,,,2,,,,,,,,1,8,1,1,,,1,8,,1,1,,,,,,,2,19,53,5,6,6,3,2,12,2,,,1,,6,1,,,,1,,1,,,2,,177,8,9,27,110,11,12,,,,,,,,,,,,,,,0,0,0
4/12/2016,12,4,2016,2,3,15,0,0,,0,1453,111,125,169,169,250,629,6,4,12,1,5,9,37,125,0,250,629,111,169,169,1453,64,0,128,316,55,86,86,735,61,0,122,313,56,83,83,718,103,0,206,521,92,139,139,1200,113,0,226,562,101,150,150,1302,93,0,186,474,82,128,128,1091,103,0,206,521,92,139,139,1200,0,0,0,0,0,0,0,,1,8,1,,1,,2,4,,,,2,,5,2,,3,1,1,3,1,1,,,,,,,,,2,3,,1,1,2,1,4,,,1,,,,,,,6,15,48,3,5,7,,1,15,1,1,3,1,,13,1,2,1,,,,,,,,,174,12,9,23,103,10,17,,,,,,,,,,,,,,,0,0,0
4/13/2016,13,4,2016,3,3,15,0,0,,0,1420,109,123,164,164,246,614,5,2,13,1,5,5,31,123,0,246,614,109,164,164,1420,61,0,122,298,52,80,80,693,62,0,124,316,57,84,84,727,105,0,210,528,94,141,141,1219,110,0,220,545,98,145,145,1263,95,0,190,481,84,130,130,1110,105,0,210,528,94,141,141,1219,0,0,0,0,0,0,0,,4,6,,,2,,,3,,,1,1,1,6,,1,,1,1,4,,,2,,,,,,,3,2,2,1,4,3,3,,4,,,,,,,,,,2,23,64,5,2,12,5,3,16,2,2,1,2,2,6,,1,2,,,1,2,1,,1,,210,19,8,38,112,11,23,1,,4,,1,2,8,,,,,,,,0,0,0
4/14/2016,14,4,2016,4,3,15,0,0,,0,1444,110,124,168,168,248,626,5,3,13,1,5,7,34,124,0,248,626,110,168,168,1444,64,0,128,318,55,86,86,737,60,0,120,308,55,82,82,707,103,0,206,521,92,139,139,1200,112,0,224,561,100,150,150,1297,92,0,184,469,81,127,127,1080,103,0,206,521,92,139,139,1200,0,0,0,0,0,0,0,1,2,8,1,,2,,1,5,,,,1,1,2,1,,1,,,2,1,,,,,,,,,,3,4,1,2,1,2,,5,,1,2,,,,,,,7,9,58,2,6,7,1,4,12,1,2,2,2,3,7,3,,,,1,1,1,1,2,2,,184,16,12,24,105,13,15,,2,3,,,1,6,,,,,,,,0,0,0
4/15/2016,15,4,2016,5,3,15,0,0,,0,1454,113,126,167,167,252,629,4,6,23,1,7,8,49,126,0,252,629,113,167,167,1454,64,0,128,313,56,84,84,729,62,0,124,316,57,83,83,725,105,0,210,526,95,140,140,1216,114,0,228,564,103,149,149,1307,95,0,190,480,85,129,129,1108,105,0,210,526,95,140,140,1216,0,0,0,0,0,0,0,2,5,7,1,,3,,2,4,,2,,2,,5,,1,2,,2,1,1,,1,,,,,,,,2,,,2,4,,,4,,1,3,,,,,,,5,17,39,1,5,12,2,2,11,2,3,,4,2,8,,5,2,,2,,2,,,,,181,15,5,34,81,19,27,,2,9,,1,2,14,,,,,,,,0,0,0
4/16/2016,16,4,2016,6,3,15,1,0,,0,1451,112,125,168,168,250,628,5,3,26,2,6,6,48,125,0,250,628,112,168,168,1451,65,0,130,321,57,87,87,747,60,0,120,307,55,81,81,704,101,0,202,508,91,135,135,1172,112,0,224,559,101,149,149,1294,91,0,182,462,81,124,124,1064,101,0,202,508,91,135,135,1172,0,0,0,0,0,0,0,1,1,6,1,,1,1,,3,1,1,,2,,9,,1,1,1,2,2,,,1,,,,,,,,3,4,,,3,1,1,5,,1,1,,,,,,,6,16,65,3,8,15,1,4,3,,4,3,2,1,8,1,2,1,,1,,6,,,1,,205,15,6,34,106,18,26,,,2,,,,2,,,,,,,,0,0,0
4/17/2016,17,4,2016,7,3,15,1,0,,0,1413,109,122,163,163,244,612,6,7,20,4,8,7,52,122,0,244,612,109,163,163,1413,62,0,124,307,54,82,82,711,60,0,120,305,55,81,81,702,100,0,200,502,90,134,134,1160,110,0,220,548,99,145,145,1267,90,0,180,456,80,123,123,1052,100,0,200,502,90,134,134,1160,0,0,0,0,0,0,0,2,2,4,1,1,2,,3,4,,1,1,1,2,5,1,1,2,1,2,5,,,1,,,,,,,2,1,7,,3,4,,3,4,,,2,,,,,,,4,24,63,1,6,13,,5,10,2,1,3,,1,1,1,1,,,,1,,,1,,,206,12,7,43,103,14,28,,,,,,,,,,,,,,,0,0,0
4/18/2016,18,4,2016,1,4,16,0,0,,0,1416,109,122,164,164,244,613,4,6,20,5,9,5,49,122,0,244,613,109,164,164,1416,62,0,124,306,54,83,83,712,60,0,120,307,55,81,81,704,102,0,204,513,92,137,137,1185,110,0,220,548,99,146,146,1269,92,0,184,467,82,126,126,1077,102,0,204,513,92,137,137,1185,0,0,0,0,0,0,0,,4,8,,,4,1,,7,2,2,,,1,10,1,3,1,1,3,1,,,1,,,,,,,1,2,9,2,2,2,1,2,4,1,,3,,,,,,,7,24,52,4,6,14,2,7,11,2,1,1,1,3,5,1,2,,,2,2,6,1,1,1,,235,18,14,52,110,17,26,,,1,,,,1,,,,,,,,0,0,0
4/19/2016,19,4,2016,2,4,16,0,0,,0,1441,111,124,167,167,248,624,4,3,19,2,5,5,38,124,0,248,624,111,167,167,1441,64,0,128,315,56,85,85,733,60,0,120,309,55,82,82,708,101,0,202,511,91,136,136,1177,112,0,224,557,101,148,148,1290,91,0,182,465,81,125,125,1069,101,0,202,511,91,136,136,1177,0,0,0,0,0,0,0,,1,5,1,1,5,2,1,3,,,1,1,2,3,,,1,1,1,1,1,2,,,,,,,,1,1,7,1,2,5,1,,6,1,,2,,,,,,,5,18,56,4,6,13,1,4,16,1,5,2,,1,2,1,1,,,,,,,,,,196,12,10,29,99,17,29,,,9,,,1,10,,,,,,,,0,0,0
4/20/2016,20,4,2016,3,4,16,0,0,,0,1410,109,122,162,162,244,611,5,2,23,5,8,7,50,122,0,244,611,109,162,162,1410,61,0,122,299,53,79,79,693,61,0,122,312,56,83,83,717,104,0,208,525,94,139,139,1209,110,0,220,546,99,144,144,1263,93,0,186,474,83,127,127,1090,104,0,208,525,94,139,139,1209,0,0,0,0,0,0,0,2,1,2,,,5,1,3,3,1,,,2,,8,,2,2,1,,2,,,1,,,,,,,1,2,5,,4,9,1,,6,,2,2,,,,,,,9,20,43,4,9,13,7,1,8,2,2,3,2,3,8,1,3,1,,2,,,2,,,,211,26,8,30,89,22,36,1,,,,,,1,,,,,,,,0,0,0
4/21/2016,21,4,2016,4,4,16,0,0,,0,1444,111,124,167,167,248,627,3,12,18,3,5,5,46,124,0,248,627,111,167,167,1444,64,0,128,319,56,85,85,737,60,0,120,308,55,82,82,707,101,0,202,512,91,136,136,1178,112,0,224,562,101,149,149,1297,91,0,182,466,81,125,125,1070,101,0,202,512,91,136,136,1178,0,0,0,0,0,0,0,1,1,6,1,,1,,3,3,,,,,1,3,,,,1,2,1,,,4,,,,,,,2,1,3,1,2,1,,4,3,,2,,,,,,,,7,10,57,2,4,8,1,5,11,2,6,5,2,,3,2,3,,,1,,1,,,1,,178,14,8,28,91,18,19,,,,,,,,,,,,,,,0,0,0
4/22/2016,22,4,2016,5,4,16,0,0,,0,1446,112,125,166,166,250,627,4,6,19,3,5,7,44,125,0,250,627,112,166,166,1446,64,0,128,315,56,84,84,731,61,0,122,312,56,82,82,715,104,0,208,524,94,139,139,1208,113,0,226,562,102,148,148,1299,94,0,188,478,84,128,128,1100,104,0,208,524,94,139,139,1208,0,0,0,0,0,0,0,1,1,3,1,,1,,1,3,,,,1,,3,,,,2,,3,1,,2,,,,,,,,1,4,,1,6,,,2,2,,2,,,,,,,6,20,47,9,9,13,6,2,13,1,1,1,2,1,2,2,,1,,,1,1,1,,,,180,20,16,27,81,11,26,,,,,,,,,,,,,,,0,0,0
4/23/2016,23,4,2016,6,4,16,1,0,,0,1454,112,125,168,168,250,631,6,9,23,6,6,9,59,125,0,250,631,112,168,168,1454,65,0,130,323,57,87,87,749,60,0,120,308,55,81,81,705,101,0,202,511,91,135,135,1175,113,0,226,566,102,150,150,1307,91,0,182,465,81,124,124,1067,101,0,202,511,91,135,135,1175,0,0,0,0,0,0,0,,3,6,,,1,,1,4,2,,1,2,1,3,,,1,,,4,,,1,,,,,,,1,1,3,,,7,,3,4,1,,2,,,,,,,5,14,53,4,11,13,2,1,3,,1,4,,2,6,,2,1,,,1,6,1,,,,182,12,7,32,87,14,31,,,,,,,,,,,,,,,0,0,0
4/24/2016,24,4,2016,7,4,16,1,0,,0,1405,108,121,162,162,242,610,9,9,17,6,8,7,56,121,0,242,610,108,162,162,1405,62,0,124,309,54,82,82,713,59,0,118,301,54,80,80,692,99,0,198,500,89,133,133,1152,110,0,220,550,99,145,145,1269,89,0,178,454,79,122,122,1044,99,0,198,500,89,133,133,1152,0,0,0,0,0,0,0,,1,7,1,1,2,,,5,,1,,,3,3,2,,,,1,1,,,1,,,,,,,,3,2,,,5,1,1,10,,,1,,,,,,,5,20,53,6,2,14,,3,13,2,,1,1,1,5,1,1,1,,,,3,1,,,,185,7,12,36,100,5,25,,,,,,,,,,,,,,,0,0,0
4/25/2016,25,4,2016,1,5,17,0,0,,0,1428,110,123,165,165,246,619,3,10,23,2,7,6,51,123,0,246,619,110,165,165,1428,63,0,126,312,55,84,84,724,60,0,120,307,55,81,81,704,102,0,204,515,92,137,137,1187,111,0,222,554,100,147,147,1281,92,0,184,469,82,126,126,1079,102,0,204,515,92,137,137,1187,0,0,0,0,0,0,0,2,,8,,,,,1,3,1,,2,,2,5,1,,,1,1,1,,,1,,,,,,,1,2,3,,1,1,,,4,,2,,,,,,,,7,24,51,6,8,12,1,7,16,1,3,5,2,1,4,,1,1,,,,4,,,1,,198,14,9,42,95,16,22,,,,,,,,,,,,,,,0,0,0
